complaint_id,txn_id,user_id,merchant_id,transaction_timestamp,reported_timestamp,disputed_amount,reason_code,complaint_text,resolution_status,bank_response_timestamp,severity,channel
CBK0002111,TXN00019791,USR48202,mch2383,06/02/2026 06:10 AM,2026/02/08,Rs. 376,amount mismatch,Customer complaint text unclear due to poor call center notes.,CLOSED,17/02/2026 06:10 PM,L,CHATBOT
CBK0002589,TXN00001501,usr49236,MCH4590,22-Mar-2026,,1157.85,charged twice,Payment made to unknown merchant as per customer statement.,Open,12-Apr-2026,H,IVR
CBK0001391,TXN00008679,USR46067,mch1887,2026/03/22,1774299845,"₹1,294.70",Wrong Amount,Complaint received after multiple failed attempts.,Resolved,29/03/2026 09:04 PM,P3,CHATBOT
CBK0000496,TXN00005986,usr21449,MCH 1486,,01-23-2026,6879.04,Customer Dispute,User claims account was compromised before transaction. call dropped,OPEN,02-13-2026,High,Call Center
CBK0000928,TXN00008356,USR74115,MCH9582,16/02/2026,21/02/2026,,Service Not Provided,User claims account was compromised before transaction. NA,CLOSED,1773769402,MEDIUM,CHATBOT
CBK0000648,TXN00005486,USR11810,MCH1581,02-Feb-2026,02-04-2026,"Rs. 1,288",FRAUD,user says upi pin was not entered by them.,CLOSED,,LOW,Branch
CBK0002136,TXN00005344,USR86525,MCH5753,24/03/2026,03-Apr-2026,"Rs. 1,422",Account Takeover,Customer complaint text unclear due to poor call center notes.,CLOSED,2026-04-04 09:48:11,High,CHATBOT
CBK0001658,TXN00004488,usr_55710,MCH6850,2026-01-05 13:51:43,09-Jan-2026,"Rs. 2,468",incorrect amount,Complaint received after multiple failed attempts.,Rejected,,CRIT,App
CBK0002436,TXN00008330,USR64405,MCH9291,03/03/2026,03-10-2026,"1,847.49",UNAUTHORISED,Customer complaint text unclear due to poor call center notes.,In Progress,01/04/2026,P3,Branch
CBK0002460,TXN00018148,USR68295,MCH2914,05/01/2026 03:46 PM,07/01/2026,"₹2,197.15",charged twice,Payment made to unknown merchant as per customer statement.,OPEN,2026-01-14 05:46:54,L,Branch
CBK0001162,TXN00012239,USR-22644,MCH5296,27/01/2026 03:49 PM,29/01/2026,"Rs. 6,796",Duplicate Debit,Customer complaint text unclear due to poor call center notes.,CLOSED,,Medium,CHATBOT
CBK0002084,TXN83297,USR66974,MCH7833,30/03/2026 01:13 PM,2026/04/05,,not done by me,Payment made to unknown merchant as per cust statement.,WIP,,P1,ivr
CBK0000003,TXN00013293,USR91078,MCH6993,2026-01-07 23:12:32,09/01/2026 02:12 PM,"₹1,290.78",incorrect amount,user says upi pin was not entered by them.,Rejected,04/02/2026,P2,ivr
CBK0000669,TXN00018414,USR22639,MCH8836,1774709110,1774871110,3972.17,account hacked,user claims account was compromised before transaction.,IN_PROGRESS,,High,ivr
CBK0000439,TXN00016295,USR-83930,MCH 9092,03-18-2026,21-Mar-2026,"₹10,226.59",incorrect amount,suspicious high-value payment disputed by customer.,OPEN,03-23-2026,MEDIUM,IVR
CBK0002423,TXN00014966,USR26696,MCH9223,1771014820,17/02/2026,"₹10,848.72",merchant service issue,Payment made to unknown merchant as per cust statement.,Rejected,03/03/2026,HIGH,ivr
CBK0000282,TXN00016877,usr_87914,MCH 5070,10/03/2026 06:14 PM,2026-04-10 05:14:49,"INR 3,046.01",merchant service issue,Customer says transaction was not authorized.,RESOLVED,,MEDIUM,ivr
CBK0002195,TXN00004411,USR 48054,MCH9844,2026-02-05 23:26:12,09-Feb-2026,"Rs. 3,905",incorrect amount,User reports money deducted but merchant denies receiving payment.,Open,,P4,chatbot
CBK0000600,TXN00012715,USR19311,MCH3325,03-28-2026,2026/05/13,339.58,merchant service issue,Merchant service was not delivered after payment.,Pending Bank,,P2,ivr
CBK0002767,TXN00014701,USR79411,MCH8154,15-Feb-2026,19/02/2026 02:41 AM,4452.29,no service,Customer complaint text unclear due to poor call center notes.,Open,,High,chatbot
CBK0000538,TXN00005988,USR84311,MCH 2752,2026/01/10,26/01/2026 03:58 PM,1345.11,ATO,merchant service was not delivered after payment.,OPEN,,H,chatbot
CBK0001829,TXN00005136,USR58407,MCH5584,03-19-2026,22-Mar-2026,"1,719.63",Wrong Amount,User reports money deducted but merchant denies receiving payment.,Rejected,2026/03/24,M,Branch
CBK0000807,TXN00017317,usr77247,mch5805,,2026-01-13 05:52:57,"8,056.19",incorrect amount,User claims account was compromised before transaction. pls check asap,In Progress,,Medium,CHATBOT
CBK0001204,,USR37435,MCH7058,,,-16163.8,extra amount deducted,Merchant service was not delivered after payment.,REJECTED,22/01/2026,Medium,ivr
CBK0002299,TXN00012406,USR 13926,MCH9166,01-11-2026,2026-01-12 05:57:06,-2900.07,Merchant Not Delivered,Customer says transaction was not authorized. urgent,IN_PROGRESS,,Low,ivr
CBK0002286,TXN00007923,USR 98994,MCH2676,01-30-2026,2026-02-07 13:24:35,2225.43,item not received,Payment made to unknown merchant as per customer statement.,Pending Bank,16/02/2026,Medium,IVR
CBK0000567,TXN00016408,USR-33228,mch8298,16/02/2026,02-19-2026,5179.58,Wrong Amount,Customer says amount was debited twice.,Closed,23/02/2026 12:13 AM,LOW,Email
CBK0001201,TXN00014054,usr85014,MCH-7286,15/03/2026,2026/03/15,,Merchant Not Delivered,Complaint received after multiple failed attempts.,Closed,27/03/2026 08:14 AM,LOW,CHATBOT
CBK0001779,TXN00006263,USR61731,MCH3837,22-Feb-2026,08/04/2026,843.91,dispute raised,Merchant service was not delivered after payment.,CLOSED,20/04/2026 07:46 PM,P4,App
CBK0000315,TXN00011615,USR-67684,MCH9052,30/01/2026 07:19 PM,2026-01-31 14:19:59,,fraud,merchant service was not delivered after payment.,Resolved,,MEDIUM,CHATBOT
CBK0000683,TXN00017581,USR54113,MCH6129,,2026-02-19 12:11:31,,not delivered,User says UPI PIN was not entered by them.,REJECTED,2026/03/21,L,CHATBOT
CBK0001014,TXN00005083,USR78215,MCH9892,29/01/2026 08:31 AM,1769869884,Rs. 448,not delivered,Payment made to unknown merchant as per customer statement.,REJECTED,,Medium,Email
CBK0002450,TXN00005485,USR94055,MCH5437,1767726691,07/01/2026,4839.05,Fraud Suspected,Merchant service was not delivered after payment.,In Progress,09-Jan-2026,CRITICAL,Branch
CBK0001114,TXN00004265,usr40538,MCH7833,03-06-2026,07/03/2026 12:42 AM,330.36,Merchant Not Delivered,Payment made to unknown merchant as per cust statement.,WIP,18/03/2026,L,CHATBOT
CBK0001947,TXN00018820,USR36913,MCH9291,02-20-2026,02/03/2026,7255.27,amount mismatch,User claims account was compromised before transaction.,RESOLVED,2026/03/27,LOW,ivr
CBK0002503,TXN00013623,USR34012,MCH2141,2026-03-05 13:39:14,,"3,159.54",Unauthorized Transaction,User says UPI PIN was not entered by them.,Open,04-02-2026,P4,Email
CBK0002362,TXN00007811,usr20310,MCH 8076,2026-02-15 08:01:23,2026/02/18,"Rs. 1,224",Merchant Not Delivered,Payment made to unknown merchant as per customer statement.,IN_PROGRESS,2026-03-05 13:01:23,H,IVR
CBK0002060,TXN00010691,USR71335,MCH8391,09/01/2026,13/01/2026,INR 518.38,Wrong Amount,User reports money deducted but merchant denies receiving payment.,Rejected,01-20-2026,M,App
CBK0001135,TXN00011148,usr_73600,MCH2913,07/02/2026,1771076038,745.95,Customer Dispute,User says UPI PIN was not entered by them.,Open,16/03/2026 01:33 PM,P4,IVR
CBK0001631,TXN00014809,USR76917,MCH2822,24/02/2026 07:09 AM,02-25-2026,1458.95,Merchant Not Delivered,customer says amount was debited twice.,RESOLVED,2026/03/22,P2,App
CBK0000363,TXN00014836,USR62092,MCH3992,22-Mar-2026,06/04/2026,,dispute raised,user reports money deducted but merchant denies receiving payment.,RESOLVED,28/04/2026 12:09 PM,L,chatbot
CBK0002324,TXN00016940,USR80407,MCH7916,12/02/2026,2026/02/14,-60.71,item not received,Customer complaint text unclear due to poor call center notes.,Closed,13/03/2026 01:19 PM,LOW,App
CBK0000375,TXN00015798,USR 47647,8330,10-Jan-2026,12-Jan-2026,"INR 5,976.69",extra amount deducted,suspicious high-value payment disputed by customer.,In Progress,26/01/2026 03:31 AM,P4,CHATBOT
CBK0002593,TXN00017923,USR87216,mch8000,22/02/2026 07:31 AM,24/02/2026,"₹1,055.53",charged twice,Suspicious high-value payment disputed by customer.,CLOSED,1772533866,Medium,chatbot
CBK0001120,TXN00004989,usr_96958,MCH5208,23-Jan-2026,24/01/2026 03:03 PM,5305.63,customer issue,customer says amount was debited twice.,PENDING_BANK,06/02/2026,P3,CHATBOT
CBK0002032,TXN00017675,USR27832,MCH2457,,2026-03-17 08:41:11,,Account Takeover,User says UPI PIN was not entered by them.,WIP,23/03/2026,Medium,chatbot
CBK0001442,TXN00004821,usr82070,MCH9291,08/03/2026,2026/03/18,165.89,DUP_DEBIT,Merchant service was not delivered after payment.,CLOSED,,LOW,CHATBOT
CBK0001529,TXN00008099,USR86223,MCH1511,02-22-2026,02-24-2026,4576.69,not delivered,Customer says amount was debited twice.,Closed,20/03/2026,CRIT,IVR
CBK0002605,TXN00007342,USR51261,MCH9573,06/01/2026,02/01/2026 02:08 PM,"₹9,521.14",Service Not Provided,USER REPORTS MONEY DEDUCTED BUT MERCHANT DENIES RECEIVING PAYMENT.,In Progress,29/01/2026,P3,Branch
CBK0000877,TXN00009172,USR96970,MCH9291,13/02/2026 08:27 AM,15-Feb-2026,880.82,extra amount deducted,Merchant service was not delivered after payment.,WIP,18/02/2026,P3,ivr
CBK0001007,TXN00014381,USR-51742,MCH7833,11/01/2026,10-Feb-2026,"Rs. 1,523",Fraud Suspected,User reports money deducted but merchant denies receiving payment.,RESOLVED,,H,Call Center
CBK0001118,TXN63034,usr_93926,MCH9036,2026-01-24 09:06:58,26/01/2026,3681.27,UNAUTHORISED,USER CLAIMS ACCOUNT WAS COMPROMISED BEFORE TRANSACTION.,Pending Bank,,P2,CHATBOT
CBK0002323,,USR71935,MCH-3538,07/02/2026,1773036129,"₹2,538.09",unauthorized_transaction,Suspicious high-value payment disputed by customer. call dropped,In Progress,2026/03/16,L,Email
CBK0001691,TXN00010383,USR15365,MCH4695,12/02/2026,22/02/2026 12:37 PM,4163.19,Merchant Not Delivered,Customer says amount was debited twice.,Rejected,2026/02/28,Low,IVR
CBK0002723,TXN00017184,USR-90661,MCH2507,11/03/2026,13/03/2026 12:43 PM,3231.22,double debit,Customer says transaction was not authorized.,REJECTED,02/04/2026 12:43 PM,M,IVR
CBK0000587,TXN00007285,USR-87500,MCH1569,,01/02/2026 08:40 AM,"₹4,196.87",double debit,User says UPI PIN was not entered by them.,Resolved,21/02/2026,H,CHATBOT
CBK0001026,TXN00009371,USR52820,MCH8391,02/01/2026,03/01/2026,,fraud,Suspicious high-value payment disputed by customer.,IN_PROGRESS,25/01/2026,CRIT,ivr
CBK0000797,TXN00010208,USR84323,2140,23/02/2026,25/02/2026,687.82,item not received,User says UPI PIN was not entered by them.,IN_PROGRESS,12/03/2026,Low,IVR
CBK0002035,,USR74657,mch1497,01-25-2026,2026/01/27,,Customer Dispute,CUSTOMER COMPLAINT TEXT UNCLEAR DUE TO POOR CALL CENTER NOTES.,In Progress,,Low,chatbot
CBK0000676,TXN00010013,USR25470,MCH-9984,1774372082,03-24-2026,314.65,not delivered,Customer says transaction was not authorized.,IN_PROGRESS,15-Apr-2026,HIGH,IVR
CBK0001459,TXN00007662,USR87831,MCH6142,2026/02/17,02-18-2026,4479.85,scam,Merchant service was not delivered after payment.,OPEN,01-Mar-2026,M,IVR
CBK0000237,TXN00009246,USR-24926,MCH2943,,12/04/2026,"₹1,644.04",delivery issue,Suspicious high-value payment disputed by customer.,PENDING_BANK,2026/05/02,Low,CHATBOT
CBK0000595,TXN00004517,USR57955,MCH8710,02-22-2026,02-23-2026,676.55,no service,Suspicious high-value payment disputed by customer.,Pending Bank,2026/02/24,Low,IVR
CBK0002344,TXN00018840,USR45486,MCH8357,2026/02/20,26/02/2026,"1,901.24",charged twice,complaint received after multiple failed attempts.,Closed,04-Mar-2026,H,Branch
CBK0001299,TXN00006246,USR98736,MCH5076,,09-Feb-2026,1584.81,charged twice,Complaint received after multiple failed attempts.,In Progress,,M,Branch
CBK0000774,TXN00000794,USR78569,MCH 4590,03-03-2026,2026/03/05,124.85,delivery issue,Suspicious high-value payment disputed by customer.,OPEN,1775298344,P3,IVR
CBK0002779,TXN00001284,USR62254,MCH5430,04/01/2026,2026-01-06 22:17:15,₹141.27,Account Takeover,User claims account was compromised before transaction.,CLOSED,,P3,App
CBK0001954,TXN00012046,USR82369,MCH6344,03/03/2026 04:22 PM,06/03/2026 06:22 AM,2431.27,extra amount deducted,Customer complaint text unclear due to poor call center notes.,WIP,12/03/2026 06:22 AM,MEDIUM,ivr
CBK0001697,TXN00015694,USR50776,MCH2822,07/02/2026 11:39 PM,2026-02-09 21:39:04,2581.01,item not received,merchant service was not delivered after payment.,OPEN,02-14-2026,L,IVR
CBK0002305,TXN00008366,USR55382,MCH4721,,04/03/2026,"₹1,671.34",scam,Suspicious high-value payment disputed by customer.,CLOSED,,High,App
CBK0000206,txn-00019710,USR39190,MCH6651,,1769356893,739.61,no service,Payment made to unknown merchant as per customer statement.,CLOSED,2026-02-01 16:01:33,HIGH,App
CBK0001744,TXN00009167,usr70912,MCH1602,02-23-2026,24/02/2026 02:21 PM,₹286.26,no service,Complaint received after multiple failed attempts. pls check asap,Closed,,Medium,chatbot
CBK0000128,TXN00012176,USR84571,MCH5742,2026/03/26,05/04/2026 11:32 PM,"4,272.46",Merchant Not Delivered,user says upi pin was not entered by them.,Resolved,,Low,Call Center
CBK0001316,TXN00007966,USR52956,MCH2383,29/03/2026 09:07 PM,30-Mar-2026,"₹4,920.19",Unauthorized Transaction,customer says transaction was not authorized.,REJECTED,,CRITICAL,IVR
CBK0002296,TXN00004293,USR72591,MCH3992,01-05-2026,01-08-2026,830.77,item not received,Complaint received after multiple failed attempts.,Closed,14-Jan-2026,MEDIUM,Branch
CBK0002062,TXN00005459,USR 97255,MCH-5730,02-01-2026,,"INR 10,125.57",dispute raised,Complaint received after multiple failed attempts.,WIP,,M,ivr
CBK0001537,TXN00001929,usr74377,MCH4082,,2026-01-26 14:10:44,"₹1,412.21",dispute raised,Merchant service was not delivered after payment.,In Progress,19/02/2026,L,App
CBK0000983,TXN59214,USR51720,MCH6740,02-Mar-2026,03/03/2026 09:54 PM,"Rs. 2,012",complaint,complaint received after multiple failed attempts.,PENDING_BANK,,Medium,App
CBK0002273,TXN00013117,usr27533,MCH 4185,2026/02/28,03-06-2026,₹355.32,UNAUTHORISED,User reports money deducted but merchant denies receiving payment.,OPEN,03-06-2026,CRITICAL,App
CBK0000522,TXN00009019,usr_81185,MCH2065,01-07-2026,2026-01-11 02:56:13,"₹2,738.39",not delivered,Suspicious high-value payment disputed by customer. call dropped,CLOSED,2026-02-08 02:56:13,P3,App
CBK0002162,TXN00001120,USR94046,MCH9160,27/01/2026,2026/01/28,8008.29,UNAUTHORISED,Merchant service was not delivered after payment.,REJECTED,,L,Call Center
CBK0002626,TXN00013045,USR87914,MCH6675,2026-01-24 23:00:10,,"INR 1,342.39",delivery issue,Merchant service was not delivered after payment.,REJECTED,21/02/2026,L,ivr
CBK0000257,TXN00015440,USR53356,MCH6943,01-11-2026,2026/01/13,,Wrong Amount,Merchant service was not delivered after payment. pls check asap,Open,2026/01/29,MEDIUM,IVR
CBK0000598,TXN00012035,USR93286,MCH1314,02-13-2026,14/02/2026 09:58 AM,"₹1,897.14",scam,User claims account was compromised before transaction.,Open,15/03/2026 09:58 AM,M,ivr
CBK0002739,TXN00017191,USR70236,MCH-4655,,,"Rs. 2,345",login compromised,customer says amount was debited twice.,WIP,,P4,CHATBOT
CBK0002426,,USR83808,MCH-8011,03-30-2026,31-Mar-2026,540.94,no service,Customer says transaction was not authorized.,PENDING_BANK,,M,IVR
CBK0001182,txn-00014058,96058,MCH-5980,09-Jan-2026,19-Jan-2026,₹581.96,DUP_DEBIT,User reports money deducted but merchant denies receiving payment.,OPEN,,Critical,IVR
CBK0002183,TXN00014087,USR46806,mch4485,2026-03-04 13:46:36,2026/03/19,4901.36,charged twice,customer complaint text unclear due to poor call center notes.,Rejected,,LOW,Call Center
CBK0000396,TXN00016780,usr34997,mch1351,,2026/01/14,1017.31,account hacked,User claims account was compromised before transaction. details missing,Open,12/02/2026 12:04 PM,Low,Call Center
CBK0002371,TXN00007628,USR28839,MCH5264,03/02/2026,2026/02/09,"₹3,211.77",login compromised,Customer complaint text unclear due to poor call center notes.,RESOLVED,10/02/2026,P4,CHATBOT
CBK0000804,TXN00000677,USR35395,MCH8348,01-22-2026,22/01/2026,"INR 2,773.41",fraud,User claims account was compromised before transaction.,REJECTED,2026-02-17 10:58:31,L,App
CBK0001112,TXN00013744,34212,MCH5076,,02-Apr-2026,"INR 1,223.91",UNAUTHORISED,Customer says transaction was not authorized.,CLOSED,,High,Call Center
CBK0000053,TXN00017140,USR-93610,MCH 8296,12/01/2026,2026-01-12 11:37:03,589.03,login compromised,User claims account was compromised before transaction.,CLOSED,,M,App
CBK0002604,TXN00015102,USR10831,MCH 8980,22-Mar-2026,23/03/2026 08:33 PM,"Rs. 1,038",FRAUD,User says UPI PIN was not entered by them.,Open,,M,ivr
CBK0001984,TXN00006529,USR67661,MCH 7003,26-Jan-2026,01/02/2026,5747.29,unauthorized_transaction,customer says transaction was not authorized.,PENDING_BANK,18/02/2026 03:01 AM,P4,CHATBOT
CBK0001246,TXN00007847,USR79175,MCH4181,29/03/2026 05:35 PM,14-Apr-2026,,extra amount deducted,customer says amount was debited twice.,Open,2026-05-14 11:35:52,P2,CHATBOT
CBK0001124,TXN00018122,USR11419,MCH 9594,,2026/05/03,5694.69,DUP_DEBIT,Complaint received after multiple failed attempts.,PENDING_BANK,27/05/2026 02:01 AM,P3,App
CBK0001317,txn-00016188,USR28015,mch2822,23/01/2026,30/01/2026 11:51 AM,1305.41,merchant service issue,user claims account was compromised before transaction.,Pending Bank,02/02/2026,P2,Call Center
CBK0002614,TXN00006336,USR70866,mch8906,14-Feb-2026,2026-02-18 05:26:57,INR 846.13,Wrong Amount,user reports money deducted but merchant denies receiving payment.,OPEN,22-Feb-2026,MEDIUM,chatbot
CBK0002164,TXN00001135,USR53527,MCH5076,07/02/2026,02-22-2026,2731.02,Account Takeover,Payment made to unknown merchant as per customer statement.,Closed,,High,CHATBOT
CBK0001777,TXN00006951,USR81327,MCH9661,02/02/2026 07:12 AM,05/02/2026 07:12 AM,"INR 3,359.61",Account Takeover,Customer says transaction was not authorized.,Rejected,06/03/2026 07:12 AM,P3,ivr
CBK0000616,TXN00006990,USR38951,MCH8779,10/03/2026,1773056564,1208.16,amount mismatch,User says UPI PIN was not entered by them.,REJECTED,28/03/2026 11:42 AM,P3,App
CBK0000385,TXN00014076,USR11828,MCH8154,1769174608,26/01/2026 10:23 PM,1915.56,extra amount deducted,Complaint received after multiple failed attempts.,OPEN,08/02/2026,Low,ivr
CBK0002097,TXN65627,USR14083,MCH5177,,13/02/2026,-3428.7,Customer Dispute,Complaint received after multiple failed attempts.,Rejected,14/03/2026 08:43 AM,H,chatbot
CBK0001900,TXN00012829,USR86138,MCH3815,2026-03-20 18:15:11,2026-04-05 07:15:11,4506.23,Duplicate Debit,User reports money deducted but merchant denies receiving payment.,RESOLVED,1777965311,High,CHATBOT
CBK0001029,TXN00007595,USR85146,MCH5954,,1775197090,"Rs. 1,638",double debit,User claims account was compromised before txn.,OPEN,,M,CHATBOT
CBK0001052,TXN00015908,USR77900,MCH5264,21/01/2026,1769852968,Rs. 540,dispute raised,Customer says amount was debited twice.,Pending Bank,,MEDIUM,Branch
CBK0000908,TXN00002368,USR 71714,MCH-9717,22/02/2026,23-Feb-2026,4581.54,item not received,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,1772911492,P4,CHATBOT
CBK0000272,TXN00011208,USR-31719,MCH5754,28/01/2026,,729.47,login compromised,User claims account was compromised before transaction.,Resolved,07/02/2026,P2,IVR
CBK0001049,TXN00019810,USR21832,MCH3020,,,"INR 2,801.10",not done by me,Payment made to unknown merchant as per customer statement.,Resolved,2026/04/17,High,Email
CBK0000221,TXN00004354,USR82244,mch2757,1772563363,03-06-2026,"Rs. 1,370",double debit,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,WIP,22/03/2026,Medium,ivr
CBK0001615,TXN00001397,USR23350,9727,06-Feb-2026,2026/02/09,"Rs. 2,972",customer issue,User claims account was compromised before transaction.,WIP,20/02/2026,P2,Email
